horizon,trial_number,value,state,timestamp_utc,elapsed_hms,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_max_delta_step,param_max_bin
5,61,96.67505083343656,TrialState.COMPLETE,2026-05-05T10:12:17Z,00:11:23,940,4,0.016108702436994634,0.7169296978151488,0.9234592129960381,1.3610868696481504,2.1516120215932495,35.234437336687414,0.25962135244686,3.8149154393439404,512
5,62,96.23354497713628,TrialState.COMPLETE,2026-05-05T10:12:17Z,00:11:24,927,4,0.02768264898301988,0.7201240004193133,0.9279565066739232,1.3176319735101405,2.2580320404936227,9.054692841945451,0.19773257967766553,3.815991961437299,512
5,63,98.24307353048272,TrialState.COMPLETE,2026-05-05T10:12:18Z,00:11:25,965,3,0.027563386261710905,0.7289839335929067,0.9229669894155164,1.3589734714776558,2.4916293026994896,9.179610120250299,0.7852679829422025,3.9661175951420247,512
5,64,95.48652028467255,TrialState.COMPLETE,2026-05-05T10:12:19Z,00:11:25,1031,4,0.036534121324713384,0.7544448034688221,0.9380828420749905,1.2602392348320637,1.3067523794113898,5.6272767171972875,0.2149936751537282,5.067895672685705,512
5,65,97.00023259014667,TrialState.COMPLETE,2026-05-05T10:12:20Z,00:11:26,1053,4,0.04487616925089384,0.7627893705661491,0.9363081388371091,1.015253682637715,1.5505956942656585,18.060446027872924,0.2101764190990997,5.156133538459048,512
5,66,99.25004965985936,TrialState.COMPLETE,2026-05-05T10:12:20Z,00:11:27,968,4,0.03741016236560825,0.7815956239439615,0.8913316881910572,1.1785405064261203,8.692081046436963,2.3586517145009935,0.7262627255237083,2.897910779603807,512
5,67,99.71498611634425,TrialState.COMPLETE,2026-05-05T10:12:21Z,00:11:28,915,4,0.059434199861523485,0.7177174534682793,0.9843506492816638,1.3185154246957247,3.860722074592375,31.288495150356656,0.9790148810573424,3.2855395613586422,512
5,68,95.01798948516694,TrialState.COMPLETE,2026-05-05T10:12:22Z,00:11:28,1041,3,0.03119554098172505,0.7536349404090216,0.9014708055536469,1.1488274653572086,0.7591153662259086,5.257946268373071,0.20649893356692767,2.4982422748294004,512
5,69,96.7269309470787,TrialState.COMPLETE,2026-05-05T10:12:22Z,00:11:29,1150,2,0.03264043368357595,0.7591217410947698,0.8614640601314705,1.004960683617128,0.7745773744237018,4.994762462532103,0.10675068026747664,2.434542483157453,512
5,70,98.29205688823046,TrialState.COMPLETE,2026-05-05T10:12:23Z,00:11:30,1033,3,0.048316655256681135,0.748798170167568,0.9476831246130734,1.110788248349113,0.1912359880198895,2.970655871985895,0.683806319742993,2.8446403913879434,512
5,71,95.62952123918564,TrialState.COMPLETE,2026-05-05T10:12:24Z,00:11:31,1013,3,0.025540021596719687,0.6995675960885608,0.8963245372374932,1.439350956571584,1.454895425688415,9.7030593562648,0.22621893419636124,1.603089628195296,512
5,72,94.65212170142586,TrialState.COMPLETE,2026-05-05T10:12:25Z,00:11:31,1109,2,0.02595087464703734,0.703612269039922,0.8975929352313008,1.5414627774864065,0.05125893061619994,9.768246768189616,0.20130832971092333,1.0630354949473821,512
